Speed,Traffic_Volume,Driver_Alcohol,Weather,Time_of_Day,Road_Type,Accident_Risk,Road_Condition,Severity
50.46663238,78.83884804,0.0,2,0,2,47.21809695,0,1
50.88187109,31.57097953,0.0,0,0,1,21.66264537,0,1
55.48344457,54.48432809,0.0,2,2,2,69.78113629,2,0
56.64801026,26.22073161,0.0,2,1,0,33.75063776,2,1
73.45599295,67.97338321,0.0,0,2,2,53.89577435,2,2
37.15219643,43.27226109,0.0,0,0,0,22.02658449,2,1
54.97837002,36.41538694,0.0,2,2,0,59.88265202,1,2
56.34924031,53.68618128,1.0,1,1,1,78.36504381,1,0
55.18135851,33.16356736,0.0,0,0,0,33.70260578,2,1
84.20566904,71.4073032,0.0,0,1,0,60.81992565,0,2
58.1131962,65.28059563,0.0,0,1,2,50.52735037,0,2
67.6240296,59.0192527,0.0,0,0,1,48.94871539,2,2
65.70296777,29.14844611,0.0,0,2,1,61.66254096,0,2
46.52377993,18.46007036,1.0,0,2,0,50.57562753,1,2
88.26879459,22.24262899,0.0,0,2,1,50.0815952,2,2
85.03532288,46.34862051,0.0,2,2,0,67.62720872,0,0
34.74842712,36.3723953,0.0,0,0,0,9.306150916,1,1
64.3960871,29.22912358,0.0,2,1,1,32.34237165,1,1
37.55206117,52.05717156,0.0,1,1,1,65.2105783,0,0
57.19692534,30.1227465,0.0,2,1,0,68.21041037,1,0
49.1138428,46.36993676,0.0,0,0,1,34.22800121,1,1
61.45616324,13.64041549,0.0,2,0,2,24.80040114,1,1
52.68590664,62.8108587,0.0,0,2,1,49.59644878,0,2
56.11805906,16.22989624,0.0,0,2,2,32.60283378,1,1
61.69905616,40.92727225,0.0,0,0,1,52.6958122,1,2
63.65530817,45.14637446,0.0,1,2,1,71.79282007,0,0
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,1,1
56.11436781,72.79111072,1.0,0,2,0,77.20448348,1,0
85.65920059,64.02989564,1.0,2,1,0,83.76463043,0,0
20.0,55.58535676,1.0,0,0,0,38.64676498,2,1
64.6696301,55.96903628,0.0,0,2,1,52.43405981,0,2
56.68119565,52.04969284,0.0,0,1,2,48.53287795,1,2
77.59686956,29.45192897,0.0,0,0,2,44.24541711,1,1
74.57356426,58.36411512,0.0,0,1,0,45.97467043,1,1
65.92007295,58.35361504,0.0,2,0,0,56.97610912,0,2
43.5558737,57.76751458,1.0,0,2,0,78.7418654,1,0
72.50293442,54.2133693,0.0,2,2,1,73.00826941,1,0
68.37490369,69.95264154,0.0,2,0,0,54.96479368,0,2
26.83297036,55.73911709,1.0,0,0,0,43.23619999,2,1
79.60714131,7.455451593,0.0,0,2,0,34.22428687,2,1
65.33420023,39.88067602,0.0,0,2,1,37.93248405,1,1
49.60635607,28.49375214,1.0,2,1,0,46.20623195,0,1
91.83234296,62.77320337,0.0,1,2,2,92.6803518,1,0
85.6756272,39.07916402,0.0,0,0,0,54.57483771,0,2
70.67422317,36.50131962,0.0,0,0,1,41.83527188,0,1
71.90233081,36.25971801,0.0,2,2,1,44.80605446,2,1
48.04657117,56.2626428,1.0,0,0,0,46.83651973,2,1
46.52298027,18.04255731,0.0,1,1,0,63.8063285,0,0
76.24576865,54.44579712,0.0,2,2,2,59.10784333,1,2
75.73513839,79.05233491,0.0,0,2,2,49.97036346,2,2
41.24388399,52.14339831,0.0,0,0,2,43.34532564,1,1
51.29214825,38.39967335,0.0,0,0,1,44.94016492,2,1
62.52982008,48.74703556,0.0,2,0,2,52.82019608,2,2
42.09544752,60.6205219,0.0,0,0,1,36.25126409,1,1
76.33425895,30.24253318,1.0,0,1,2,73.14602119,2,0
83.6617992,33.10117123,0.0,0,1,2,51.87296584,2,2
61.27814174,37.97746895,0.0,2,2,0,68.50347397,0,0
61.01292307,41.77146786,0.0,0,2,0,39.28291492,2,1
65.42093408,24.61339007,0.0,0,0,0,42.99338045,2,1
47.56507484,56.77105753,0.0,2,1,2,49.08678188,2,2
72.10683895,25.27728408,0.0,0,1,1,36.96184914,1,1
82.55097453,61.06298313,0.0,2,2,2,53.71745847,0,2
55.81674909,50.6743811,0.0,0,1,2,35.12887347,0,1
74.27173916,53.21178866,0.0,0,2,1,42.90324316,0,1
57.29412477,45.98721402,0.0,0,1,0,59.94662355,2,2
55.57575483,50.90982953,0.0,0,1,2,46.77703183,0,1
53.11673606,65.31756559,0.0,2,2,1,67.47894938,1,0
58.91984818,85.09866143,0.0,0,2,2,63.77942334,1,2
42.18602371,5.0,0.0,0,1,0,15.9416287,2,1
75.17194553,5.834384475,0.0,0,0,2,37.83596379,0,1
70.02510733,5.0,0.0,2,0,1,46.09192792,2,1
48.40485324,52.62130372,0.0,2,2,2,53.64780337,2,2
37.11515528,67.62293442,0.0,0,2,1,44.15714244,0,1
76.64549763,61.55957047,0.0,2,1,1,70.22605689,0,0
79.81956048,28.53343936,1.0,0,2,0,79.13572925,0,0
63.75300309,61.07139062,1.0,1,1,2,69.49746712,0,0
73.86040529,68.66256145,0.0,1,2,0,81.78172261,0,0
77.03430221,41.08699394,1.0,0,0,1,66.81562357,2,0
58.17378737,31.74378161,1.0,1,2,2,98.45994247,2,0
86.33213547,49.09491396,0.0,2,0,1,66.34213216,1,0
70.62534671,23.34445205,0.0,0,0,1,32.64824623,2,1
61.93831773,64.69275091,1.0,1,2,1,96.55682476,2,0
54.85211587,35.43656198,1.0,0,2,1,48.50380168,1,2
71.38392885,19.14393564,0.0,2,1,1,27.49555319,1,1
69.77282987,63.19062939,0.0,2,0,0,70.30514532,1,0
69.53127045,53.10649998,0.0,0,1,2,58.11732373,2,2
77.15631065,28.67530136,1.0,2,2,2,77.54803044,2,0
57.60092205,51.54312992,0.0,0,1,2,37.20674881,1,1
52.63269379,56.16019804,0.0,2,2,2,54.5527927,1,2
48.48978656,29.51942818,0.0,0,1,2,32.8919783,1,1
41.12242634,83.39845563,0.0,2,1,2,65.23372528,0,0
55.97204028,56.14691233,0.0,0,1,0,48.63172077,2,2
62.2559068,38.72105024,0.0,0,0,1,51.03905099,0,2
31.87241296,44.68790879,0.0,0,2,0,41.79915813,2,1
47.68976522,36.10799262,0.0,2,0,0,62.70007655,2,2
56.60281662,48.41223151,0.0,0,0,1,46.28150671,2,1
54.64456199,73.86622012,0.0,2,2,2,89.62728766,1,0
40.57977786,53.78656615,0.0,0,0,1,31.92268515,2,1
55.7268676,23.94310473,1.0,0,0,0,34.56600018,1,1
92.3596232,36.66302566,0.0,0,2,1,64.44833605,0,0
50.37777607,53.85193837,0.0,2,1,0,38.9836401,0,1
78.31550543,40.24589254,0.0,2,1,2,55.87177678,1,2
49.65408339,70.43245968,0.0,0,0,2,34.17208646,1,1
74.88063524,22.68765192,1.0,0,2,2,60.06705033,1,2
47.7111321,27.56939705,0.0,2,2,0,57.96901379,2,2
60.77918829,54.43116947,1.0,0,1,0,64.78368402,0,0
59.16346384,32.24460977,0.0,0,2,2,38.79580828,1,1
63.61129769,72.99344038,1.0,1,0,1,80.17036641,2,0
52.60315766,42.42480327,1.0,0,0,2,57.36191235,0,2
80.85311324,59.89411308,0.0,2,0,0,53.70705853,2,2
72.26649449,15.08585134,0.0,2,2,0,52.14191468,0,2
54.60555491,60.20248723,0.0,2,1,0,45.92592405,2,1
62.77020459,22.8496492,0.0,2,1,0,35.42671999,0,1
52.37789704,49.65987851,0.0,2,1,2,26.9971,0,1
59.14581564,47.87325995,1.0,0,0,0,59.76451076,2,2
56.64805822,34.39601742,0.0,2,1,2,35.11681689,1,1
49.57930303,59.98191632,0.0,2,1,0,44.60575716,0,1
70.82343758,82.73479924,0.0,2,0,0,52.43784718,1,2
22.50891428,50.25657287,0.0,0,0,0,16.01921328,0,1
64.82035823,45.13877602,0.0,2,2,2,53.27607355,1,2
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,1,1
73.22459635,18.04801661,0.0,2,1,1,61.00227352,1,2
59.86321505,64.63911005,0.0,1,2,2,71.11116859,1,0
42.31440313,29.25867853,0.0,1,1,2,46.24129359,0,1
64.86249529,72.43715712,1.0,2,1,0,92.6579965,0,0
45.76625219,60.61788628,0.0,2,2,0,62.73196568,0,2
74.68287076,59.13376021,0.0,0,0,1,54.50730597,0,2
57.71295245,19.76233161,0.0,0,1,0,43.80041002,2,1
70.96146179,91.36452083,0.0,0,0,0,59.43760943,1,2
68.25078149,41.66749389,0.0,0,2,0,44.47908586,0,1
64.03690412,51.65665141,0.0,0,2,0,63.52851897,2,2
62.77110868,12.93963034,0.0,2,1,1,40.34359854,0,1
62.25628358,82.59284262,0.0,0,2,1,44.45841698,0,1
50.21866667,77.18378988,0.0,0,1,2,66.06880567,1,0
56.54213062,39.63861961,0.0,0,1,2,40.04203678,2,1
45.396807,75.08676722,0.0,2,1,0,41.52333973,1,1
54.40750272,55.71606574,0.0,0,0,2,27.69428104,1,1
56.57100127,83.46727892,0.0,2,0,1,44.41708658,0,1
59.03717734,51.63977628,0.0,0,2,1,38.07316698,1,1
38.27979149,67.75007935,0.0,2,1,2,53.30375718,2,2
51.75664296,5.0,0.0,0,2,2,20.79917911,1,1
60.31967473,64.78360989,0.0,0,2,2,43.07002076,1,1
60.07670185,47.40965506,0.0,2,0,1,41.79028752,1,1
80.93525716,29.71040547,1.0,0,2,0,78.52280314,0,0
67.31808427,68.51344419,0.0,0,0,1,43.18081103,2,1
68.82829905,84.62339264,0.0,0,0,1,45.28250774,0,1
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,0,1
62.75774317,25.30976003,0.0,0,0,0,32.88264222,0,1
86.08349496,81.47468433,1.0,2,1,1,77.44096825,0,0
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,0,1
56.29233926,10.49024458,0.0,0,2,0,42.34316833,2,1
59.06110308,30.6750736,1.0,0,2,0,64.07818004,1,0
63.75739276,66.83967391,1.0,0,2,2,61.7685239,0,2
70.22837234,48.71844472,0.0,0,1,1,38.34443826,0,1
28.18949771,77.84911883,0.0,0,2,2,33.99649362,2,1
65.15681822,31.82460658,0.0,1,0,1,48.02843329,2,1
99.02524671,55.93153877,1.0,2,1,2,96.17411436,1,0
82.14810525,47.91314414,0.0,1,1,0,72.62955441,2,0
68.15219068,54.79715492,0.0,1,1,1,71.73218545,1,0
64.86125954,22.56652606,0.0,0,2,2,37.06203201,0,1
63.62943407,24.25672863,1.0,0,1,2,36.53967525,0,1
84.18417387,36.69155404,0.0,2,1,0,59.07037761,1,2
44.65811152,66.04256917,0.0,2,2,1,56.69433246,2,2
44.19476371,34.18236417,0.0,0,2,1,50.12528952,1,2
45.2141093,47.44690637,0.0,2,1,0,42.19258393,2,1
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,0,1
78.08991775,52.73194791,0.0,0,1,2,73.23597659,2,0
66.20698646,73.5702538,0.0,2,0,0,55.99437146,1,2
59.24693074,42.50931698,0.0,0,0,2,22.68437705,1,1
68.96100105,67.82607374,0.0,0,0,0,65.00732668,0,0
84.58675208,26.41080671,1.0,2,1,1,70.94424361,2,0
56.72931157,38.80907429,0.0,0,2,0,50.6315637,2,2
59.42237296,55.99295376,0.0,0,0,2,36.0875386,2,1
36.74004853,48.21531692,0.0,0,2,2,53.77975543,0,2
76.14010708,8.992850854,0.0,0,1,1,38.21755698,2,1
53.21540521,60.12481979,0.0,2,2,2,65.64804934,1,0
64.18532289,48.16310471,0.0,0,2,1,51.9330719,2,2
58.0104938,69.10538474,1.0,0,2,1,76.00073528,0,0
87.78417277,36.83503175,0.0,0,2,2,57.06355712,2,2
47.15874261,42.07540644,0.0,0,2,2,40.88012069,2,1
42.28780777,44.52541496,0.0,0,2,2,44.78140873,1,1
58.41077469,72.44748437,0.0,0,0,1,39.06627237,2,1
44.47136516,42.4739855,0.0,0,1,2,41.53066854,1,1
20.70382344,35.33934009,0.0,0,2,2,40.74633509,1,1
60.82401166,69.04923941,0.0,2,1,1,48.93520659,0,2
54.68938934,18.35553667,1.0,0,2,0,30.19576911,1,1
84.42923318,61.47488842,0.0,0,1,0,39.33891108,1,1
34.30298206,60.11178484,0.0,0,2,0,57.42762977,0,2
35.06262018,16.30664846,0.0,0,1,1,13.90247687,0,1
75.66241316,32.19364304,0.0,0,2,2,60.03313921,0,2
41.78717081,59.50335493,0.0,2,2,2,56.01982833,2,2
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,0,1
87.7291325,32.12969815,0.0,2,2,0,59.40599061,1,2
47.08073698,39.29366575,1.0,2,2,1,67.8137527,0,0
77.78556232,32.41434435,0.0,1,1,1,63.66850204,1,2
61.79370553,55.53201531,0.0,0,1,1,46.61927047,2,1
38.72451401,58.41399262,0.0,2,0,1,49.79877871,0,2
53.14355615,38.04664633,0.0,0,1,0,41.69760034,0,1
67.71658251,90.93724391,0.0,1,1,0,70.27192854,1,0
49.03565586,75.15238113,0.0,0,1,2,48.40568149,1,2
74.29687568,61.29684717,0.0,0,2,1,60.55447025,2,2
100.8025375,60.31256177,1.0,0,1,0,87.71115026,0,0
46.0573371,53.23397053,0.0,0,2,0,47.9275665,0,1
40.10291808,26.41783571,1.0,0,1,2,28.72790189,1,1
83.44333153,27.93631238,0.0,0,1,0,36.05476262,2,1
57.55399554,66.16072379,1.0,2,1,0,81.72380912,0,0
57.19006472,56.42582942,1.0,2,2,2,89.09311297,0,0
78.40399836,45.37861045,0.0,0,0,2,40.19651555,0,1
61.09976951,57.40122231,0.0,2,0,0,42.2600622,0,1
50.24964098,52.98683822,0.0,0,2,1,43.34791128,2,1
41.09752852,32.61426026,1.0,0,0,0,52.88008601,0,2
66.60021675,51.20171989,1.0,2,1,0,85.9632276,0,0
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,1,1
66.99537562,27.4387489,1.0,1,0,1,59.30935996,0,2
48.66382261,64.06855834,0.0,2,0,2,70.48020462,0,0
37.27729163,86.59240403,0.0,0,2,1,53.9662396,2,2
51.73221426,22.94982621,0.0,0,2,1,35.50196762,2,1
71.38453831,85.63597818,0.0,0,0,1,49.68174228,1,2
48.69873194,61.70598873,1.0,0,2,2,55.28818037,0,2
38.9221523,73.93821898,0.0,1,2,1,70.35774468,1,0
77.85969412,70.50218305,1.0,0,1,2,85.53816503,2,0
55.50485028,43.11872087,0.0,0,2,0,41.54570095,1,1
63.72330879,24.1298475,0.0,2,0,2,39.20769963,2,1
76.28679487,69.65366286,0.0,2,1,0,57.05903918,1,2
69.44443263,72.74629085,0.0,0,1,0,53.59349269,1,2
69.75675139,63.92645724,1.0,0,0,2,46.85179182,0,1
32.95290486,44.74506505,0.0,0,2,1,43.43797327,1,1
62.40860972,68.82363733,0.0,0,2,1,41.44787363,0,1
59.50155014,77.01704661,1.0,0,0,1,73.30771707,0,0
36.28213947,78.54610729,0.0,0,0,1,38.83366425,0,1
68.75892278,6.077443578,0.0,0,0,2,23.29771853,0,1
62.77254186,90.8415208,0.0,2,2,2,60.62063035,1,2
38.90008355,20.51735736,0.0,1,2,0,66.00739206,0,0
72.80123338,35.76053545,0.0,0,0,2,41.64340651,2,1
74.35053475,69.46203122,1.0,0,0,2,78.15395589,2,0
61.75991075,71.2274193,0.0,2,0,1,48.70974138,1,2
49.6136853,5.0,0.0,0,1,0,43.72680831,0,1
43.98700629,5.0,0.0,0,2,1,29.25755796,2,1
61.71341473,114.8618594,0.0,1,1,1,76.26314827,1,0
50.81644898,22.35964863,0.0,0,0,1,34.57559292,0,1
59.43547946,70.25274819,0.0,0,1,1,60.43186326,2,2
34.44926341,24.23384765,0.0,0,1,0,25.02404606,0,1
86.24365115,27.47892078,0.0,0,2,1,66.4674573,0,0
54.23166684,33.75195302,0.0,2,1,0,42.21270933,2,1
39.33495948,30.95367239,0.0,0,0,2,18.47170454,2,1
53.79802258,62.17471178,0.0,1,1,0,58.1446715,0,2
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,1,1
49.22333668,63.5786258,0.0,0,2,2,59.00837057,0,2
49.92564948,54.12723543,0.0,2,2,2,45.46091028,2,1
65.91678214,47.73743895,0.0,0,0,1,52.00987362,0,2
57.13458356,66.33674023,0.0,2,1,1,46.4509993,0,1
59.27021473,83.69049669,0.0,0,2,2,63.78770501,0,0
45.32440834,33.43607454,0.0,0,1,2,35.53742998,1,1
82.09006014,58.83493473,0.0,2,0,0,83.57707837,0,0
65.88623951,93.7018979,0.0,0,1,2,68.75913911,0,0
49.49818778,17.76865282,0.0,0,2,0,34.49199364,2,1
69.46217527,56.88107843,1.0,1,0,2,85.18136897,1,0
59.31731632,48.59559277,0.0,0,2,2,56.69831906,0,2
61.87836754,54.87314447,0.0,0,0,0,50.98008991,1,2
70.78429966,56.9719024,0.0,0,1,2,64.17153152,2,0
49.86437881,26.0054947,0.0,2,0,1,44.48950247,0,1
70.24993489,43.46653505,0.0,2,1,0,74.78959091,0,0
52.65840836,13.12412833,1.0,1,2,1,58.74321357,0,2
50.30659035,5.0,0.0,0,0,0,32.02616161,2,1
58.88331126,12.60367321,1.0,0,2,2,41.64170328,1,1
69.23051226,43.92871349,0.0,1,0,1,63.76059638,0,2
72.3309024,42.20152587,0.0,0,1,1,45.22929512,1,1
73.4278983,5.0,0.0,0,0,0,16.05843677,1,1
51.29920138,37.4269139,0.0,0,2,1,30.78777469,2,1
68.41379172,63.41822497,0.0,2,1,1,67.31672572,0,0
62.1257537,47.97438563,0.0,0,2,0,58.32654063,1,2
59.71475688,38.12377184,0.0,0,2,0,50.80235789,0,2
73.38896007,44.8610975,1.0,0,2,2,54.61664197,0,2
62.71532338,61.03771944,1.0,0,2,0,65.46026026,2,0
36.02813472,37.2918024,0.0,2,2,1,42.96762657,0,1
64.38289092,33.65183731,0.0,0,0,1,32.73899965,0,1
68.92544199,17.48911933,0.0,0,1,1,48.00714377,1,1
48.72313425,5.0,1.0,0,2,2,62.43823794,2,2
60.20893938,50.14356934,1.0,2,0,2,64.68975432,0,0
82.36089205,53.98847972,0.0,0,0,2,52.10100644,0,2
58.8635357,43.08161342,1.0,2,1,0,75.38568844,2,0
66.29298666,65.1312935,0.0,0,0,1,27.26048458,2,1
77.9494723,56.46370965,0.0,0,2,2,51.04808003,1,2
48.82646033,33.03868804,0.0,2,0,1,28.97816855,1,1
54.85968609,27.13961376,0.0,0,1,1,29.15259622,1,1
80.8800343,39.81573275,0.0,2,1,1,67.83436972,1,0
83.60980145,69.13406373,0.0,2,1,1,74.60828182,1,0
61.25739942,31.20064342,0.0,0,2,1,50.19784178,0,2
70.82508096,27.60907743,0.0,0,1,0,35.64946546,0,1
40.79543402,57.58306237,0.0,0,1,0,47.67582565,2,1
79.4549182,64.36834847,0.0,1,1,0,90.48349236,0,0
57.36171281,44.9447349,0.0,2,2,0,51.63756005,0,2
56.95529044,5.0,1.0,2,0,1,50.2634867,0,2
69.72420651,60.28125105,0.0,0,1,2,50.05036922,1,2
65.80212781,49.49011743,1.0,1,2,0,79.50547559,2,0
67.23708623,43.38421551,0.0,0,2,2,54.92339318,0,2
60.28721666,43.26209746,0.0,2,1,1,49.17877973,2,2
41.31423935,25.35137522,0.0,1,1,0,56.32360966,0,2
74.7264823,37.00346229,0.0,0,2,1,52.136819,0,2
65.74483477,42.98443589,0.0,0,0,0,51.96796126,0,2
69.29567169,47.92826293,0.0,2,0,1,59.29012869,1,2
63.95230823,45.56223457,0.0,0,2,0,32.84224637,2,1
51.36272639,45.62693445,0.0,0,1,1,29.76493035,0,1
39.72473092,56.58213557,0.0,0,2,0,45.48690696,0,1
78.01820883,69.1677164,0.0,1,1,0,55.939829,1,2
58.56803629,73.54369926,0.0,0,1,1,48.94043827,1,2
91.49582684,39.72198747,0.0,2,2,2,53.66948216,1,2
61.70276018,32.76593859,0.0,2,2,2,49.35081956,0,2
77.69587813,43.98039375,0.0,0,2,2,64.01627415,0,0
56.53598205,65.6574747,0.0,0,1,2,44.81382538,1,1
63.37961883,63.75865944,0.0,1,1,1,62.2569987,2,2
20.23545287,47.15706926,0.0,0,2,1,27.16553856,1,1
57.4932288,77.86909055,0.0,0,1,1,50.29665344,1,2
64.94263103,71.20287637,0.0,1,1,2,52.79311173,1,2
58.74843045,21.77886338,0.0,1,2,0,69.05437307,1,0
54.17734772,8.73193695,0.0,0,0,1,18.89451731,0,1
81.15688718,59.53302082,0.0,0,2,0,87.79605321,2,0
41.66808287,62.0618937,0.0,0,0,1,39.54046104,1,1
59.68647609,72.01642797,0.0,0,2,2,54.55628527,2,2
94.06039287,25.54209961,0.0,0,0,1,53.04852712,2,2
61.4697473,21.99858554,0.0,2,0,0,45.88677024,2,1
46.68761733,22.11009862,0.0,2,0,2,44.70703979,1,1
46.2202208,39.43405907,0.0,2,1,2,42.23734546,0,1
35.88660203,81.96643615,0.0,0,0,0,43.20349063,1,1
58.18577777,40.77660536,0.0,0,2,1,65.201931,2,0
50.87115415,92.10594859,0.0,2,0,1,57.80933978,2,2
77.54384989,26.19184529,0.0,0,2,2,47.30841863,0,1
73.73085413,104.0605513,0.0,0,1,0,53.89664311,1,2
87.06522165,43.38450208,1.0,0,0,0,81.97425847,2,0
89.31236151,41.32253074,0.0,0,0,0,53.92291423,0,2
67.12047349,40.70837844,1.0,1,0,2,66.48232048,2,0
58.2289721,44.33563922,0.0,0,0,1,16.64846551,0,1
73.25489906,41.69799422,0.0,0,0,1,48.34747393,0,2
57.92316024,73.77193646,0.0,2,2,0,70.898093,1,0
84.38938373,78.8882439,0.0,2,1,1,63.48775974,2,2
57.09260792,39.76472884,0.0,0,2,2,45.18804982,1,1
77.8258991,46.07438697,0.0,0,2,2,59.76383154,2,2
58.04785418,96.40081444,1.0,0,1,0,83.3883829,1,0
54.50239469,77.24264807,0.0,2,2,2,89.17273398,2,0
52.81238643,56.34906523,1.0,2,1,1,68.56852635,0,0
74.45818675,55.53163011,0.0,0,2,2,67.77029606,0,0
65.01685185,83.07234537,0.0,0,2,0,71.66372907,0,0
39.29847813,24.47391167,0.0,2,1,0,57.26507877,2,2
98.37298929,30.8486209,0.0,2,0,2,62.84205278,0,2
47.00737728,39.41066073,0.0,0,1,0,33.59705171,1,1
66.55107828,75.05081462,1.0,0,0,2,76.31096838,2,0
70.91444315,47.73038708,1.0,0,1,2,72.45766363,2,0
67.45048835,6.174922977,0.0,0,2,1,51.80142809,1,2
50.56104909,46.19518311,1.0,2,2,1,66.4703038,0,0
50.07320303,53.6942095,1.0,0,1,1,60.27704589,1,2
31.21843177,26.76432312,0.0,0,0,2,31.35847175,1,1
53.04873461,48.12727623,1.0,0,1,0,54.16757055,1,2
71.25868751,42.24070062,0.0,2,1,0,59.33495438,2,2
74.32950837,5.0,0.0,2,0,0,35.849912,0,1
86.9652979,8.443763603,0.0,0,1,2,48.89665806,0,2
49.83426945,66.39850505,1.0,0,0,2,63.28081117,1,2
56.4157793,84.24080568,0.0,2,2,2,55.52403051,2,2
68.01943629,20.98144218,0.0,0,1,0,30.25634745,1,1
46.09604293,45.23779127,0.0,0,0,1,35.95206103,2,1
84.48616956,32.43353846,0.0,1,2,0,75.78826071,2,0
65.00493158,20.41111554,0.0,0,0,2,32.11339372,2,1
41.63552646,86.98724283,0.0,0,1,1,48.30479194,2,1
80.34360043,56.43186423,0.0,0,2,1,65.75166361,0,0
72.30723272,63.85715168,0.0,0,2,0,76.28575945,2,0
56.10612973,30.20084415,1.0,0,1,2,63.63540495,2,2
68.39685672,59.28739727,1.0,2,0,1,88.74752989,1,0
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,1,1
74.81001775,56.19789559,0.0,2,2,0,53.11809081,0,2
44.9378885,70.72175302,0.0,0,2,0,63.26267176,1,2
75.98220563,26.31938884,1.0,2,2,2,72.34580796,2,0
35.88775148,48.018114,0.0,0,0,0,29.93909888,1,1
82.22495104,37.92323405,0.0,0,0,1,61.53594291,0,2
69.57587888,50.92158443,0.0,0,1,0,45.91974323,1,1
82.15401639,20.12980443,0.0,2,2,0,54.18354813,1,2
57.98536888,40.48409112,0.0,0,2,1,52.94503,0,2
62.91161446,37.37125945,0.0,2,1,0,58.06055372,0,2
61.07349356,71.36758667,0.0,0,2,0,59.19055666,2,2
54.99270765,29.64471382,0.0,2,2,1,58.48663032,1,2
89.08393499,46.03608647,0.0,2,2,0,62.76707261,2,2
52.92102201,55.67502047,0.0,0,2,0,67.55161496,1,0
72.72646323,72.49865091,0.0,0,1,1,71.37388495,0,0
80.46210645,61.42358812,0.0,0,0,1,39.13978441,0,1
63.35681927,54.86009444,0.0,0,2,1,61.84080398,1,2
55.17921238,47.0206138,0.0,2,0,2,48.69213914,1,2
45.27737023,31.67451799,0.0,0,0,2,35.17934528,1,1
52.69195618,47.23835331,0.0,0,2,2,43.02640134,0,1
51.69526042,50.37638099,0.0,0,0,1,32.79212245,2,1
63.48380546,42.50355887,0.0,0,0,2,31.77536001,0,1
79.76396303,31.17954599,0.0,0,1,2,70.64495374,2,0
52.69157154,101.7581795,0.0,0,1,2,63.1541138,2,2
59.50309541,35.21257185,1.0,0,0,0,49.01017287,1,2
59.41039069,56.63295334,1.0,0,2,1,53.88863571,2,2
59.31883173,58.56684101,0.0,1,2,2,62.63291753,0,2
31.31617537,69.51426755,0.0,1,0,2,54.0975906,0,2
56.45167069,62.05160536,0.0,0,1,1,53.26190768,0,2
33.90429332,56.3704201,0.0,0,1,1,43.14621749,2,1
74.46130752,42.23513893,0.0,1,0,1,81.88667987,0,0
70.8764368,45.57915073,0.0,0,2,0,58.24514898,2,2
76.8653004,34.57599401,1.0,0,2,2,79.38936433,0,0
43.54046209,39.09627511,1.0,0,0,2,52.41177593,0,2
56.48069145,30.03575483,0.0,0,0,1,27.85999892,2,1
59.26654225,27.70355625,0.0,0,1,1,35.10398156,0,1
69.31008146,48.27860614,0.0,2,1,0,32.79519387,1,1
60.89445555,50.36033744,0.0,1,2,0,59.77658127,2,2
42.0911249,55.35687276,0.0,0,1,2,34.11224077,0,1
58.86073465,24.52828903,0.0,0,2,1,59.00365159,0,2
50.29594833,59.45260692,1.0,0,1,1,56.57798461,1,2
66.94932795,30.14843987,0.0,0,1,1,44.04680013,2,1
35.07719907,87.15404687,0.0,1,1,1,61.23302507,0,2
89.37521181,47.13482169,0.0,2,0,2,70.9100234,0,0
43.44950091,80.18262027,0.0,0,0,2,42.9070845,0,1
58.33160908,55.81794115,1.0,2,0,2,55.62708208,2,2
45.06276908,71.75420852,0.0,0,1,2,54.62058525,0,2
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,2,1
50.66025957,62.91175424,0.0,0,0,1,46.88789625,0,1
32.69095049,56.75911108,1.0,0,0,0,41.81111337,1,1
43.98295618,50.68016192,1.0,2,2,0,65.39142266,1,0
43.90885461,61.747834,0.0,0,0,2,51.05937893,1,2
60.15349592,64.42270725,0.0,0,1,0,45.32560497,1,1
71.76906432,41.27689117,0.0,0,1,0,54.46906269,0,2
57.23211964,54.41167075,0.0,1,2,2,63.77718192,0,2
70.98738154,89.82740837,0.0,0,2,2,74.153308,1,0
53.35433968,33.78212128,0.0,0,2,1,31.14015707,2,1
58.65396459,37.83546985,0.0,0,1,1,47.70462633,1,1
51.53628602,38.21335537,0.0,0,2,0,30.15592815,1,1
53.06587067,53.18925014,1.0,0,0,2,45.10443329,2,1
76.63055371,66.99223977,0.0,0,2,2,68.99343191,2,0
67.43522832,19.39077181,0.0,2,0,0,42.30693282,0,1
61.28530742,49.47478413,0.0,2,2,0,53.93111143,0,2
38.87308055,33.26158592,0.0,0,2,0,51.77797205,1,2
60.0786555,53.90963463,1.0,0,2,1,64.44438901,1,0
67.03161384,61.68628333,0.0,2,2,0,77.47765171,0,0
48.71765392,36.98680345,0.0,0,2,0,46.05573083,0,1
89.8877303,51.65545808,0.0,0,2,2,48.08763443,2,1
